,model,dataset,question_id,answer_index
10155,DeepSeek-R1-Distill-Qwen-32B,crass,54,1
10156,DeepSeek-R1-Distill-Qwen-32B,crass,55,0
10157,DeepSeek-R1-Distill-Qwen-32B,crass,56,0
10158,DeepSeek-R1-Distill-Qwen-32B,crass,57,0
10159,DeepSeek-R1-Distill-Qwen-32B,crass,58,0
10160,DeepSeek-R1-Distill-Qwen-32B,crass,59,0
10161,DeepSeek-R1-Distill-Qwen-32B,crass,60,0
10162,DeepSeek-R1-Distill-Qwen-32B,crass,61,0
10163,DeepSeek-R1-Distill-Qwen-32B,crass,62,1
10164,DeepSeek-R1-Distill-Qwen-32B,crass,63,0
10165,DeepSeek-R1-Distill-Qwen-32B,crass,64,1
10166,DeepSeek-R1-Distill-Qwen-32B,crass,65,0
10167,DeepSeek-R1-Distill-Qwen-32B,crass,66,1
10168,DeepSeek-R1-Distill-Qwen-32B,crass,67,0
10169,DeepSeek-R1-Distill-Qwen-32B,crass,68,0
10170,DeepSeek-R1-Distill-Qwen-32B,crass,69,0
10171,DeepSeek-R1-Distill-Qwen-32B,crass,70,0
10172,DeepSeek-R1-Distill-Qwen-32B,crass,71,0
10173,DeepSeek-R1-Distill-Qwen-32B,crass,72,0
10174,DeepSeek-R1-Distill-Qwen-32B,crass,73,0
10175,DeepSeek-R1-Distill-Qwen-32B,crass,74,0
10176,DeepSeek-R1-Distill-Qwen-32B,crass,75,0
10177,DeepSeek-R1-Distill-Qwen-32B,crass,76,1
10178,DeepSeek-R1-Distill-Qwen-32B,crass,77,0
10179,DeepSeek-R1-Distill-Qwen-32B,crass,78,0
10180,DeepSeek-R1-Distill-Qwen-32B,crass,79,0
10181,DeepSeek-R1-Distill-Qwen-32B,crass,80,1
10182,DeepSeek-R1-Distill-Qwen-32B,crass,81,0
10183,DeepSeek-R1-Distill-Qwen-32B,crass,82,0
10184,DeepSeek-R1-Distill-Qwen-32B,crass,83,1
10185,DeepSeek-R1-Distill-Qwen-32B,crass,84,0
10186,DeepSeek-R1-Distill-Qwen-32B,crass,85,0
10187,DeepSeek-R1-Distill-Qwen-32B,crass,86,0
10188,DeepSeek-R1-Distill-Qwen-32B,crass,87,0
10189,DeepSeek-R1-Distill-Qwen-32B,crass,88,0
10190,DeepSeek-R1-Distill-Qwen-32B,crass,89,0
10191,DeepSeek-R1-Distill-Qwen-32B,crass,90,1
10192,DeepSeek-R1-Distill-Qwen-32B,crass,91,1
10193,DeepSeek-R1-Distill-Qwen-32B,crass,92,2
10194,DeepSeek-R1-Distill-Qwen-32B,crass,93,0
10195,DeepSeek-R1-Distill-Qwen-32B,crass,94,0
10196,DeepSeek-R1-Distill-Qwen-32B,crass,95,0
10197,DeepSeek-R1-Distill-Qwen-32B,crass,96,1
10198,DeepSeek-R1-Distill-Qwen-32B,crass,97,0
10199,DeepSeek-R1-Distill-Qwen-32B,crass,98,2
10200,DeepSeek-R1-Distill-Qwen-32B,crass,99,1
10201,DeepSeek-R1-Distill-Qwen-32B,crass,100,0
10202,DeepSeek-R1-Distill-Qwen-32B,crass,101,0
10203,DeepSeek-R1-Distill-Qwen-32B,crass,102,0
10204,DeepSeek-R1-Distill-Qwen-32B,crass,103,0
10205,DeepSeek-R1-Distill-Qwen-32B,crass,104,0
10206,DeepSeek-R1-Distill-Qwen-32B,crass,105,0
10207,DeepSeek-R1-Distill-Qwen-32B,crass,106,2
10208,DeepSeek-R1-Distill-Qwen-32B,crass,107,0
10209,DeepSeek-R1-Distill-Qwen-32B,crass,108,0
10210,DeepSeek-R1-Distill-Qwen-32B,crass,109,0
10211,DeepSeek-R1-Distill-Qwen-32B,crass,110,0
10212,DeepSeek-R1-Distill-Qwen-32B,crass,111,0
10213,DeepSeek-R1-Distill-Qwen-32B,crass,112,0
10214,DeepSeek-R1-Distill-Qwen-32B,crass,114,0
10215,DeepSeek-R1-Distill-Qwen-32B,crass,115,1
10216,DeepSeek-R1-Distill-Qwen-32B,crass,116,0
10217,DeepSeek-R1-Distill-Qwen-32B,crass,117,2
10218,DeepSeek-R1-Distill-Qwen-32B,crass,118,0
10219,DeepSeek-R1-Distill-Qwen-32B,crass,119,0
10220,DeepSeek-R1-Distill-Qwen-32B,crass,120,0
10221,DeepSeek-R1-Distill-Qwen-32B,crass,121,0
10222,DeepSeek-R1-Distill-Qwen-32B,crass,122,1
10223,DeepSeek-R1-Distill-Qwen-32B,crass,123,0
10224,DeepSeek-R1-Distill-Qwen-32B,crass,124,0
10225,DeepSeek-R1-Distill-Qwen-32B,crass,125,1
10226,DeepSeek-R1-Distill-Qwen-32B,crass,126,0
10227,DeepSeek-R1-Distill-Qwen-32B,crass,127,0
10228,DeepSeek-R1-Distill-Qwen-32B,crass,128,0
10229,DeepSeek-R1-Distill-Qwen-32B,crass,129,0
10230,DeepSeek-R1-Distill-Qwen-32B,crass,130,0
10231,DeepSeek-R1-Distill-Qwen-32B,crass,131,0
10232,DeepSeek-R1-Distill-Qwen-32B,crass,132,0
10233,DeepSeek-R1-Distill-Qwen-32B,crass,133,0
10234,DeepSeek-R1-Distill-Qwen-32B,crass,134,0
10235,DeepSeek-R1-Distill-Qwen-32B,crass,135,0
10236,DeepSeek-R1-Distill-Qwen-32B,crass,136,0
10237,DeepSeek-R1-Distill-Qwen-32B,crass,137,0
10238,DeepSeek-R1-Distill-Qwen-32B,crass,138,0
10239,DeepSeek-R1-Distill-Qwen-32B,crass,139,0
10240,DeepSeek-R1-Distill-Qwen-32B,crass,140,0
10241,DeepSeek-R1-Distill-Qwen-32B,crass,141,0
10242,DeepSeek-R1-Distill-Qwen-32B,crass,142,0
10243,DeepSeek-R1-Distill-Qwen-32B,crass,143,1
10244,DeepSeek-R1-Distill-Qwen-32B,crass,144,0
10245,DeepSeek-R1-Distill-Qwen-32B,crass,145,0
10246,DeepSeek-R1-Distill-Qwen-32B,crass,146,1
10247,DeepSeek-R1-Distill-Qwen-32B,crass,147,0
10248,DeepSeek-R1-Distill-Qwen-32B,crass,148,1
10249,DeepSeek-R1-Distill-Qwen-32B,crass,149,2
10250,DeepSeek-R1-Distill-Qwen-32B,crass,150,0
10251,DeepSeek-R1-Distill-Qwen-32B,crass,151,0
10252,DeepSeek-R1-Distill-Qwen-32B,crass,152,0
10253,DeepSeek-R1-Distill-Qwen-32B,crass,153,0
10254,DeepSeek-R1-Distill-Qwen-32B,crass,154,0
10255,DeepSeek-R1-Distill-Qwen-32B,crass,155,0
10256,DeepSeek-R1-Distill-Qwen-32B,crass,156,0
10257,DeepSeek-R1-Distill-Qwen-32B,crass,157,0
10258,DeepSeek-R1-Distill-Qwen-32B,crass,158,0
10259,DeepSeek-R1-Distill-Qwen-32B,crass,159,0
10260,DeepSeek-R1-Distill-Qwen-32B,crass,160,0
10261,DeepSeek-R1-Distill-Qwen-32B,crass,161,0
10262,DeepSeek-R1-Distill-Qwen-32B,crass,162,0
10263,DeepSeek-R1-Distill-Qwen-32B,crass,163,0
10264,DeepSeek-R1-Distill-Qwen-32B,crass,164,0
10265,DeepSeek-R1-Distill-Qwen-32B,crass,165,0
10266,DeepSeek-R1-Distill-Qwen-32B,crass,166,0
10267,DeepSeek-R1-Distill-Qwen-32B,crass,167,0
10268,DeepSeek-R1-Distill-Qwen-32B,crass,168,0
10269,DeepSeek-R1-Distill-Qwen-32B,crass,169,0
10270,DeepSeek-R1-Distill-Qwen-32B,crass,170,1
10271,DeepSeek-R1-Distill-Qwen-32B,crass,171,0
10272,DeepSeek-R1-Distill-Qwen-32B,crass,172,0
10273,DeepSeek-R1-Distill-Qwen-32B,crass,173,0
10274,DeepSeek-R1-Distill-Qwen-32B,crass,174,0
10275,DeepSeek-R1-Distill-Qwen-32B,crass,175,0
10276,DeepSeek-R1-Distill-Qwen-32B,crass,176,0
10277,DeepSeek-R1-Distill-Qwen-32B,crass,177,1
10278,DeepSeek-R1-Distill-Qwen-32B,crass,178,0
10279,DeepSeek-R1-Distill-Qwen-32B,crass,179,0
10280,DeepSeek-R1-Distill-Qwen-32B,crass,180,0
10281,DeepSeek-R1-Distill-Qwen-32B,crass,181,0
10282,DeepSeek-R1-Distill-Qwen-32B,crass,182,0
10283,DeepSeek-R1-Distill-Qwen-32B,crass,183,0
10284,DeepSeek-R1-Distill-Qwen-32B,crass,184,0
10285,DeepSeek-R1-Distill-Qwen-32B,crass,185,1
10286,DeepSeek-R1-Distill-Qwen-32B,crass,186,0
10287,DeepSeek-R1-Distill-Qwen-32B,crass,187,0
10288,DeepSeek-R1-Distill-Qwen-32B,crass,188,2
10289,DeepSeek-R1-Distill-Qwen-32B,crass,189,0
10290,DeepSeek-R1-Distill-Qwen-32B,crass,190,0
10291,DeepSeek-R1-Distill-Qwen-32B,crass,191,0
10292,DeepSeek-R1-Distill-Qwen-32B,crass,192,0
10293,DeepSeek-R1-Distill-Qwen-32B,crass,193,0
10294,DeepSeek-R1-Distill-Qwen-32B,crass,194,0
10295,DeepSeek-R1-Distill-Qwen-32B,crass,195,0
10296,DeepSeek-R1-Distill-Qwen-32B,crass,196,0
10297,DeepSeek-R1-Distill-Qwen-32B,crass,197,2
10298,DeepSeek-R1-Distill-Qwen-32B,crass,198,0
10299,DeepSeek-R1-Distill-Qwen-32B,crass,199,0
10300,DeepSeek-R1-Distill-Qwen-32B,crass,200,0
10301,DeepSeek-R1-Distill-Qwen-32B,crass,201,0
10302,DeepSeek-R1-Distill-Qwen-32B,crass,202,0
10303,DeepSeek-R1-Distill-Qwen-32B,crass,203,0
10304,DeepSeek-R1-Distill-Qwen-32B,crass,204,0
10305,DeepSeek-R1-Distill-Qwen-32B,crass,205,0
10306,DeepSeek-R1-Distill-Qwen-32B,crass,206,1
10307,DeepSeek-R1-Distill-Qwen-32B,crass,207,0
10308,DeepSeek-R1-Distill-Qwen-32B,crass,208,0
10309,DeepSeek-R1-Distill-Qwen-32B,crass,209,1
10310,DeepSeek-R1-Distill-Qwen-32B,crass,210,1
10311,DeepSeek-R1-Distill-Qwen-32B,crass,211,0
10312,DeepSeek-R1-Distill-Qwen-32B,crass,212,1
10313,DeepSeek-R1-Distill-Qwen-32B,crass,213,0
10314,DeepSeek-R1-Distill-Qwen-32B,crass,214,0
10315,DeepSeek-R1-Distill-Qwen-32B,crass,215,0
10316,DeepSeek-R1-Distill-Qwen-32B,crass,216,0
10317,DeepSeek-R1-Distill-Qwen-32B,crass,217,0
10318,DeepSeek-R1-Distill-Qwen-32B,crass,218,0
10319,DeepSeek-R1-Distill-Qwen-32B,crass,219,0
10320,DeepSeek-R1-Distill-Qwen-32B,crass,220,0
10321,DeepSeek-R1-Distill-Qwen-32B,crass,221,0
10322,DeepSeek-R1-Distill-Qwen-32B,crass,222,0
10323,DeepSeek-R1-Distill-Qwen-32B,crass,223,0
10324,DeepSeek-R1-Distill-Qwen-32B,crass,224,0
10325,DeepSeek-R1-Distill-Qwen-32B,crass,225,0
10326,DeepSeek-R1-Distill-Qwen-32B,crass,226,0
10327,DeepSeek-R1-Distill-Qwen-32B,crass,227,0
10328,DeepSeek-R1-Distill-Qwen-32B,crass,228,1
10329,DeepSeek-R1-Distill-Qwen-32B,crass,229,0
10330,DeepSeek-R1-Distill-Qwen-32B,crass,230,0
10331,DeepSeek-R1-Distill-Qwen-32B,crass,231,0
10332,DeepSeek-R1-Distill-Qwen-32B,crass,232,0
10333,DeepSeek-R1-Distill-Qwen-32B,crass,233,2
10334,DeepSeek-R1-Distill-Qwen-32B,crass,234,0
10335,DeepSeek-R1-Distill-Qwen-32B,crass,235,0
10336,DeepSeek-R1-Distill-Qwen-32B,crass,236,0
10337,DeepSeek-R1-Distill-Qwen-32B,crass,237,1
10338,DeepSeek-R1-Distill-Qwen-32B,crass,238,0
10339,DeepSeek-R1-Distill-Qwen-32B,crass,239,0
10340,DeepSeek-R1-Distill-Qwen-32B,crass,240,1
10341,DeepSeek-R1-Distill-Qwen-32B,crass,241,0
10342,DeepSeek-R1-Distill-Qwen-32B,crass,242,0
10343,DeepSeek-R1-Distill-Qwen-32B,crass,243,0
10344,DeepSeek-R1-Distill-Qwen-32B,crass,244,0
10345,DeepSeek-R1-Distill-Qwen-32B,crass,245,0
10346,DeepSeek-R1-Distill-Qwen-32B,crass,246,0
10347,DeepSeek-R1-Distill-Qwen-32B,crass,247,0
10348,DeepSeek-R1-Distill-Qwen-32B,crass,248,0
10349,DeepSeek-R1-Distill-Qwen-32B,crass,249,0
10350,DeepSeek-R1-Distill-Qwen-32B,crass,250,0
10351,DeepSeek-R1-Distill-Qwen-32B,crass,251,0
10352,DeepSeek-R1-Distill-Qwen-32B,crass,252,0
10353,DeepSeek-R1-Distill-Qwen-32B,crass,253,0
10354,DeepSeek-R1-Distill-Qwen-32B,crass,254,0
10355,DeepSeek-R1-Distill-Qwen-32B,crass,255,0
10356,DeepSeek-R1-Distill-Qwen-32B,crass,256,0
10357,DeepSeek-R1-Distill-Qwen-32B,crass,257,0
10358,DeepSeek-R1-Distill-Qwen-32B,crass,258,0
10359,DeepSeek-R1-Distill-Qwen-32B,crass,259,0
10360,DeepSeek-R1-Distill-Qwen-32B,crass,260,0
10361,DeepSeek-R1-Distill-Qwen-32B,crass,261,0
10362,DeepSeek-R1-Distill-Qwen-32B,crass,262,1
10363,DeepSeek-R1-Distill-Qwen-32B,crass,263,0
10364,DeepSeek-R1-Distill-Qwen-32B,crass,264,0
10365,DeepSeek-R1-Distill-Qwen-32B,crass,265,0
10366,DeepSeek-R1-Distill-Qwen-32B,crass,266,0
10367,DeepSeek-R1-Distill-Qwen-32B,crass,267,0
10368,DeepSeek-R1-Distill-Qwen-32B,crass,268,0
10369,DeepSeek-R1-Distill-Qwen-32B,crass,269,0
10370,DeepSeek-R1-Distill-Qwen-32B,crass,270,1
10371,DeepSeek-R1-Distill-Qwen-32B,crass,271,1
10372,DeepSeek-R1-Distill-Qwen-32B,crass,272,0
10373,DeepSeek-R1-Distill-Qwen-32B,crass,273,0
10374,Llama-3.1-Nemotron-70B-Instruct-HF,crass,0,0
10375,Llama-3.1-Nemotron-70B-Instruct-HF,crass,1,0
10376,Llama-3.1-Nemotron-70B-Instruct-HF,crass,2,0
10377,Llama-3.1-Nemotron-70B-Instruct-HF,crass,3,0
10378,Llama-3.1-Nemotron-70B-Instruct-HF,crass,4,0
10379,Llama-3.1-Nemotron-70B-Instruct-HF,crass,5,0
10380,Llama-3.1-Nemotron-70B-Instruct-HF,crass,6,0
10381,Llama-3.1-Nemotron-70B-Instruct-HF,crass,7,0
10382,Llama-3.1-Nemotron-70B-Instruct-HF,crass,8,0
10383,Llama-3.1-Nemotron-70B-Instruct-HF,crass,9,0
10384,Llama-3.1-Nemotron-70B-Instruct-HF,crass,10,0
10385,Llama-3.1-Nemotron-70B-Instruct-HF,crass,11,0
10386,Llama-3.1-Nemotron-70B-Instruct-HF,crass,12,0
10387,Llama-3.1-Nemotron-70B-Instruct-HF,crass,13,0
10388,Llama-3.1-Nemotron-70B-Instruct-HF,crass,14,0
10389,Llama-3.1-Nemotron-70B-Instruct-HF,crass,15,0
10390,Llama-3.1-Nemotron-70B-Instruct-HF,crass,16,0
10391,Llama-3.1-Nemotron-70B-Instruct-HF,crass,17,0
10392,Llama-3.1-Nemotron-70B-Instruct-HF,crass,18,0
10393,Llama-3.1-Nemotron-70B-Instruct-HF,crass,19,0
10394,Llama-3.1-Nemotron-70B-Instruct-HF,crass,20,0
10395,Llama-3.1-Nemotron-70B-Instruct-HF,crass,21,0
10396,Llama-3.1-Nemotron-70B-Instruct-HF,crass,22,0
10397,Llama-3.1-Nemotron-70B-Instruct-HF,crass,23,0
10398,Llama-3.1-Nemotron-70B-Instruct-HF,crass,24,0
10399,Llama-3.1-Nemotron-70B-Instruct-HF,crass,25,0
10400,Llama-3.1-Nemotron-70B-Instruct-HF,crass,26,0
10401,Llama-3.1-Nemotron-70B-Instruct-HF,crass,27,0
10402,Llama-3.1-Nemotron-70B-Instruct-HF,crass,28,0
10403,Llama-3.1-Nemotron-70B-Instruct-HF,crass,29,0
10404,Llama-3.1-Nemotron-70B-Instruct-HF,crass,30,2
10405,Llama-3.1-Nemotron-70B-Instruct-HF,crass,31,3
10406,Llama-3.1-Nemotron-70B-Instruct-HF,crass,32,0
10407,Llama-3.1-Nemotron-70B-Instruct-HF,crass,33,0
10408,Llama-3.1-Nemotron-70B-Instruct-HF,crass,34,0
10409,Llama-3.1-Nemotron-70B-Instruct-HF,crass,35,0
10410,Llama-3.1-Nemotron-70B-Instruct-HF,crass,36,0
10411,Llama-3.1-Nemotron-70B-Instruct-HF,crass,37,0
10412,Llama-3.1-Nemotron-70B-Instruct-HF,crass,38,0
10413,Llama-3.1-Nemotron-70B-Instruct-HF,crass,39,0
10414,Llama-3.1-Nemotron-70B-Instruct-HF,crass,40,0
10415,Llama-3.1-Nemotron-70B-Instruct-HF,crass,41,0
10416,Llama-3.1-Nemotron-70B-Instruct-HF,crass,42,0
10417,Llama-3.1-Nemotron-70B-Instruct-HF,crass,43,0
10418,Llama-3.1-Nemotron-70B-Instruct-HF,crass,44,0
10419,Llama-3.1-Nemotron-70B-Instruct-HF,crass,45,0
10420,Llama-3.1-Nemotron-70B-Instruct-HF,crass,46,0
10421,Llama-3.1-Nemotron-70B-Instruct-HF,crass,47,0
10422,Llama-3.1-Nemotron-70B-Instruct-HF,crass,48,0
10423,Llama-3.1-Nemotron-70B-Instruct-HF,crass,49,0
10424,Llama-3.1-Nemotron-70B-Instruct-HF,crass,50,0
10425,Llama-3.1-Nemotron-70B-Instruct-HF,crass,51,0
10426,Llama-3.1-Nemotron-70B-Instruct-HF,crass,52,0
10427,Llama-3.1-Nemotron-70B-Instruct-HF,crass,53,0
10428,Llama-3.1-Nemotron-70B-Instruct-HF,crass,54,0
10429,Llama-3.1-Nemotron-70B-Instruct-HF,crass,55,0
10430,Llama-3.1-Nemotron-70B-Instruct-HF,crass,56,0
10431,Llama-3.1-Nemotron-70B-Instruct-HF,crass,57,0
10432,Llama-3.1-Nemotron-70B-Instruct-HF,crass,58,0
10433,Llama-3.1-Nemotron-70B-Instruct-HF,crass,59,0
10434,Llama-3.1-Nemotron-70B-Instruct-HF,crass,60,0
10435,Llama-3.1-Nemotron-70B-Instruct-HF,crass,61,0
10436,Llama-3.1-Nemotron-70B-Instruct-HF,crass,62,0
10437,Llama-3.1-Nemotron-70B-Instruct-HF,crass,63,0
10438,Llama-3.1-Nemotron-70B-Instruct-HF,crass,64,3
10439,Llama-3.1-Nemotron-70B-Instruct-HF,crass,65,0
10440,Llama-3.1-Nemotron-70B-Instruct-HF,crass,66,0
10441,Llama-3.1-Nemotron-70B-Instruct-HF,crass,67,0
10442,Llama-3.1-Nemotron-70B-Instruct-HF,crass,68,0
10443,Llama-3.1-Nemotron-70B-Instruct-HF,crass,69,0
10444,Llama-3.1-Nemotron-70B-Instruct-HF,crass,70,0
10445,Llama-3.1-Nemotron-70B-Instruct-HF,crass,71,0
10446,Llama-3.1-Nemotron-70B-Instruct-HF,crass,72,0
10447,Llama-3.1-Nemotron-70B-Instruct-HF,crass,73,0
10448,Llama-3.1-Nemotron-70B-Instruct-HF,crass,74,0
10449,Llama-3.1-Nemotron-70B-Instruct-HF,crass,75,0
10450,Llama-3.1-Nemotron-70B-Instruct-HF,crass,76,0
10451,Llama-3.1-Nemotron-70B-Instruct-HF,crass,77,0
10452,Llama-3.1-Nemotron-70B-Instruct-HF,crass,78,0
10453,Llama-3.1-Nemotron-70B-Instruct-HF,crass,79,0
10454,Llama-3.1-Nemotron-70B-Instruct-HF,crass,80,2
10455,Llama-3.1-Nemotron-70B-Instruct-HF,crass,81,0
10456,Llama-3.1-Nemotron-70B-Instruct-HF,crass,82,0
10457,Llama-3.1-Nemotron-70B-Instruct-HF,crass,83,0
10458,Llama-3.1-Nemotron-70B-Instruct-HF,crass,84,0
10459,Llama-3.1-Nemotron-70B-Instruct-HF,crass,85,0
10460,Llama-3.1-Nemotron-70B-Instruct-HF,crass,86,0
10461,Llama-3.1-Nemotron-70B-Instruct-HF,crass,87,0
10462,Llama-3.1-Nemotron-70B-Instruct-HF,crass,88,0
10463,Llama-3.1-Nemotron-70B-Instruct-HF,crass,89,0
10464,Llama-3.1-Nemotron-70B-Instruct-HF,crass,90,1
10465,Llama-3.1-Nemotron-70B-Instruct-HF,crass,91,1
10466,Llama-3.1-Nemotron-70B-Instruct-HF,crass,92,2
10467,Llama-3.1-Nemotron-70B-Instruct-HF,crass,93,0
10468,Llama-3.1-Nemotron-70B-Instruct-HF,crass,94,0
10469,Llama-3.1-Nemotron-70B-Instruct-HF,crass,95,0
10470,Llama-3.1-Nemotron-70B-Instruct-HF,crass,96,2
10471,Llama-3.1-Nemotron-70B-Instruct-HF,crass,97,0
10472,Llama-3.1-Nemotron-70B-Instruct-HF,crass,98,0
10473,Llama-3.1-Nemotron-70B-Instruct-HF,crass,99,2
10474,Llama-3.1-Nemotron-70B-Instruct-HF,crass,100,0
10475,Llama-3.1-Nemotron-70B-Instruct-HF,crass,101,0
10476,Llama-3.1-Nemotron-70B-Instruct-HF,crass,102,0
10477,Llama-3.1-Nemotron-70B-Instruct-HF,crass,103,0
10478,Llama-3.1-Nemotron-70B-Instruct-HF,crass,104,0
10479,Llama-3.1-Nemotron-70B-Instruct-HF,crass,105,0
10480,Llama-3.1-Nemotron-70B-Instruct-HF,crass,106,0
10481,Llama-3.1-Nemotron-70B-Instruct-HF,crass,107,0
10482,Llama-3.1-Nemotron-70B-Instruct-HF,crass,108,0
10483,Llama-3.1-Nemotron-70B-Instruct-HF,crass,109,0
10484,Llama-3.1-Nemotron-70B-Instruct-HF,crass,110,0
10485,Llama-3.1-Nemotron-70B-Instruct-HF,crass,111,0
10486,Llama-3.1-Nemotron-70B-Instruct-HF,crass,112,0
10487,Llama-3.1-Nemotron-70B-Instruct-HF,crass,114,0
10488,Llama-3.1-Nemotron-70B-Instruct-HF,crass,115,0
10489,Llama-3.1-Nemotron-70B-Instruct-HF,crass,116,0
10490,Llama-3.1-Nemotron-70B-Instruct-HF,crass,117,0
10491,Llama-3.1-Nemotron-70B-Instruct-HF,crass,118,0
10492,Llama-3.1-Nemotron-70B-Instruct-HF,crass,119,0
10493,Llama-3.1-Nemotron-70B-Instruct-HF,crass,120,0
10494,Llama-3.1-Nemotron-70B-Instruct-HF,crass,121,0
10495,Llama-3.1-Nemotron-70B-Instruct-HF,crass,122,0
10496,Llama-3.1-Nemotron-70B-Instruct-HF,crass,123,0
10497,Llama-3.1-Nemotron-70B-Instruct-HF,crass,124,0
10498,Llama-3.1-Nemotron-70B-Instruct-HF,crass,125,0
10499,Llama-3.1-Nemotron-70B-Instruct-HF,crass,126,0
10500,Llama-3.1-Nemotron-70B-Instruct-HF,crass,127,0
10501,Llama-3.1-Nemotron-70B-Instruct-HF,crass,128,0
10502,Llama-3.1-Nemotron-70B-Instruct-HF,crass,129,0
10503,Llama-3.1-Nemotron-70B-Instruct-HF,crass,130,0
10504,Llama-3.1-Nemotron-70B-Instruct-HF,crass,131,0
10505,Llama-3.1-Nemotron-70B-Instruct-HF,crass,132,0
10506,Llama-3.1-Nemotron-70B-Instruct-HF,crass,133,0
10507,Llama-3.1-Nemotron-70B-Instruct-HF,crass,134,0
10508,Llama-3.1-Nemotron-70B-Instruct-HF,crass,135,0
10509,Llama-3.1-Nemotron-70B-Instruct-HF,crass,136,0
10510,Llama-3.1-Nemotron-70B-Instruct-HF,crass,137,2
10511,Llama-3.1-Nemotron-70B-Instruct-HF,crass,138,1
10512,Llama-3.1-Nemotron-70B-Instruct-HF,crass,139,1
10513,Llama-3.1-Nemotron-70B-Instruct-HF,crass,140,0
10514,Llama-3.1-Nemotron-70B-Instruct-HF,crass,141,0
10515,Llama-3.1-Nemotron-70B-Instruct-HF,crass,142,0
10516,Llama-3.1-Nemotron-70B-Instruct-HF,crass,143,0
10517,Llama-3.1-Nemotron-70B-Instruct-HF,crass,144,0
10518,Llama-3.1-Nemotron-70B-Instruct-HF,crass,145,0
10519,Llama-3.1-Nemotron-70B-Instruct-HF,crass,146,0
10520,Llama-3.1-Nemotron-70B-Instruct-HF,crass,147,0
10521,Llama-3.1-Nemotron-70B-Instruct-HF,crass,148,0
10522,Llama-3.1-Nemotron-70B-Instruct-HF,crass,149,0
10523,Llama-3.1-Nemotron-70B-Instruct-HF,crass,150,0
10524,Llama-3.1-Nemotron-70B-Instruct-HF,crass,151,0
10525,Llama-3.1-Nemotron-70B-Instruct-HF,crass,152,0
10526,Llama-3.1-Nemotron-70B-Instruct-HF,crass,153,2
10527,Llama-3.1-Nemotron-70B-Instruct-HF,crass,154,0
10528,Llama-3.1-Nemotron-70B-Instruct-HF,crass,155,0
10529,Llama-3.1-Nemotron-70B-Instruct-HF,crass,156,0
10530,Llama-3.1-Nemotron-70B-Instruct-HF,crass,157,0
10531,Llama-3.1-Nemotron-70B-Instruct-HF,crass,158,0
10532,Llama-3.1-Nemotron-70B-Instruct-HF,crass,159,0
10533,Llama-3.1-Nemotron-70B-Instruct-HF,crass,160,1
10534,Llama-3.1-Nemotron-70B-Instruct-HF,crass,161,0
10535,Llama-3.1-Nemotron-70B-Instruct-HF,crass,162,0
10536,Llama-3.1-Nemotron-70B-Instruct-HF,crass,163,0
10537,Llama-3.1-Nemotron-70B-Instruct-HF,crass,164,0
10538,Llama-3.1-Nemotron-70B-Instruct-HF,crass,165,0
10539,Llama-3.1-Nemotron-70B-Instruct-HF,crass,166,0
10540,Llama-3.1-Nemotron-70B-Instruct-HF,crass,167,0
10541,Llama-3.1-Nemotron-70B-Instruct-HF,crass,168,0
10542,Llama-3.1-Nemotron-70B-Instruct-HF,crass,169,0
10543,Llama-3.1-Nemotron-70B-Instruct-HF,crass,170,0
10544,Llama-3.1-Nemotron-70B-Instruct-HF,crass,171,0
10545,Llama-3.1-Nemotron-70B-Instruct-HF,crass,172,0
10546,Llama-3.1-Nemotron-70B-Instruct-HF,crass,173,0
10547,Llama-3.1-Nemotron-70B-Instruct-HF,crass,174,0
10548,Llama-3.1-Nemotron-70B-Instruct-HF,crass,175,0
10549,Llama-3.1-Nemotron-70B-Instruct-HF,crass,176,0
10550,Llama-3.1-Nemotron-70B-Instruct-HF,crass,177,0
10551,Llama-3.1-Nemotron-70B-Instruct-HF,crass,178,0
10552,Llama-3.1-Nemotron-70B-Instruct-HF,crass,179,0
10553,Llama-3.1-Nemotron-70B-Instruct-HF,crass,180,0
10554,Llama-3.1-Nemotron-70B-Instruct-HF,crass,181,0
10555,Llama-3.1-Nemotron-70B-Instruct-HF,crass,182,0
10556,Llama-3.1-Nemotron-70B-Instruct-HF,crass,183,0
10557,Llama-3.1-Nemotron-70B-Instruct-HF,crass,184,0
10558,Llama-3.1-Nemotron-70B-Instruct-HF,crass,185,2
10559,Llama-3.1-Nemotron-70B-Instruct-HF,crass,186,0
10560,Llama-3.1-Nemotron-70B-Instruct-HF,crass,187,0
10561,Llama-3.1-Nemotron-70B-Instruct-HF,crass,188,0
10562,Llama-3.1-Nemotron-70B-Instruct-HF,crass,189,0
10563,Llama-3.1-Nemotron-70B-Instruct-HF,crass,190,0
10564,Llama-3.1-Nemotron-70B-Instruct-HF,crass,191,0
10565,Llama-3.1-Nemotron-70B-Instruct-HF,crass,192,0
10566,Llama-3.1-Nemotron-70B-Instruct-HF,crass,193,0
10567,Llama-3.1-Nemotron-70B-Instruct-HF,crass,194,0
10568,Llama-3.1-Nemotron-70B-Instruct-HF,crass,195,0
10569,Llama-3.1-Nemotron-70B-Instruct-HF,crass,196,0
10570,Llama-3.1-Nemotron-70B-Instruct-HF,crass,197,0
10571,Llama-3.1-Nemotron-70B-Instruct-HF,crass,198,0
10572,Llama-3.1-Nemotron-70B-Instruct-HF,crass,199,0
